,realtive_path,flow_rate,Y
160,/experiments/exp/Audio_records/dis0/with_leak/output0_10.wav,5.334346306,1
161,/experiments/exp/Audio_records/dis0/with_leak/output0_11.wav,5.360446182,1
162,/experiments/exp/Audio_records/dis0/with_leak/output0_12.wav,5.375268335,1
163,/experiments/exp/Audio_records/dis0/with_leak/output0_13.wav,5.382034969,1
164,/experiments/exp/Audio_records/dis0/with_leak/output0_14.wav,5.391701591,1
165,/experiments/exp/Audio_records/dis0/with_leak/output0_15.wav,5.40072377,1
166,/experiments/exp/Audio_records/dis0/with_leak/output0_16.wav,5.407168184,1
167,/experiments/exp/Audio_records/dis0/with_leak/output0_17.wav,5.409101508,1
168,/experiments/exp/Audio_records/dis0/with_leak/output0_18.wav,5.413290378,1
169,/experiments/exp/Audio_records/dis0/with_leak/output0_19.wav,5.417801467,1
170,/experiments/exp/Audio_records/dis0/with_leak/output0_20.wav,5.421990336,1
171,/experiments/exp/Audio_records/dis0/with_leak/output0_21.wav,5.434234723,1
172,/experiments/exp/Audio_records/dis0/with_leak/output0_22.wav,5.434879165,1
173,/experiments/exp/Audio_records/dis0/with_leak/output0_23.wav,5.436168047,1
174,/experiments/exp/Audio_records/dis0/with_leak/output0_24.wav,5.439712475,1
175,/experiments/exp/Audio_records/dis0/with_leak/output0_25.wav,5.444223565,1
176,/experiments/exp/Audio_records/dis0/with_leak/output0_26.wav,5.444223565,1
177,/experiments/exp/Audio_records/dis0/with_leak/output0_27.wav,5.4509902,1
178,/experiments/exp/Audio_records/dis0/with_leak/output0_28.wav,5.447123551,1
179,/experiments/exp/Audio_records/dis0/with_leak/output0_29.wav,5.450023537,1
180,/experiments/exp/Audio_records/dis0/with_leak/output0_30.wav,5.448090213,1
181,/experiments/exp/Audio_records/dis0/with_leak/output0_31.wav,5.457434614,1
182,/experiments/exp/Audio_records/dis0/with_leak/output0_32.wav,5.458079055,1
183,/experiments/exp/Audio_records/dis0/with_leak/output0_33.wav,5.456145731,1
184,/experiments/exp/Audio_records/dis0/with_leak/output0_34.wav,5.450667979,1
185,/experiments/exp/Audio_records/dis0/with_leak/output0_35.wav,5.458723496,1
186,/experiments/exp/Audio_records/dis0/with_leak/output0_36.wav,5.462590145,1
187,/experiments/exp/Audio_records/dis0/with_leak/output0_37.wav,5.461623483,1
188,/experiments/exp/Audio_records/dis0/with_leak/output0_38.wav,5.459367938,1
189,/experiments/exp/Audio_records/dis0/with_leak/output0_39.wav,5.460012379,1
190,/experiments/exp/Audio_records/dis0/with_leak/output0_40.wav,5.459367938,1
191,/experiments/exp/Audio_records/dis0/with_leak/output0_41.wav,5.461945703,1
192,/experiments/exp/Audio_records/dis0/with_leak/output0_42.wav,5.459367938,1
193,/experiments/exp/Audio_records/dis0/with_leak/output0_43.wav,5.464201248,1
194,/experiments/exp/Audio_records/dis0/with_leak/output0_44.wav,5.458079055,1
195,/experiments/exp/Audio_records/dis0/with_leak/output0_45.wav,5.464523469,1
196,/experiments/exp/Audio_records/dis0/with_leak/output0_46.wav,5.46516791,1
197,/experiments/exp/Audio_records/dis0/with_leak/output0_47.wav,5.466134573,1
198,/experiments/exp/Audio_records/dis0/with_leak/output0_48.wav,5.46935678,1
199,/experiments/exp/Audio_records/dis0/with_leak/output0_49.wav,5.463556807,1
200,/experiments/exp/Audio_records/dis0/with_leak/output0_50.wav,5.463879028,1
201,/experiments/exp/Audio_records/dis0/with_leak/output0_51.wav,5.462590145,1
202,/experiments/exp/Audio_records/dis0/with_leak/output0_52.wav,5.46484569,1
203,/experiments/exp/Audio_records/dis0/with_leak/output0_53.wav,5.464201248,1
204,/experiments/exp/Audio_records/dis0/with_leak/output0_54.wav,5.466779014,1
205,/experiments/exp/Audio_records/dis0/with_leak/output0_55.wav,5.459690159,1
206,/experiments/exp/Audio_records/dis0/with_leak/output0_56.wav,5.465812352,1
207,/experiments/exp/Audio_records/dis0/with_leak/output0_57.wav,5.463879028,1
208,/experiments/exp/Audio_records/dis0/with_leak/output0_58.wav,5.458723496,1
209,/experiments/exp/Audio_records/dis0/with_leak/output0_59.wav,5.466779014,1
210,/experiments/exp/Audio_records/dis0/with_leak/output0_60.wav,5.466779014,1
211,/experiments/exp/Audio_records/dis0/with_leak/output0_61.wav,5.468712338,1
212,/experiments/exp/Audio_records/dis0/with_leak/output0_62.wav,5.460656821,1
213,/experiments/exp/Audio_records/dis0/with_leak/output0_63.wav,5.461301262,1
214,/experiments/exp/Audio_records/dis0/with_leak/output0_64.wav,5.466134573,1
215,/experiments/exp/Audio_records/dis0/with_leak/output0_65.wav,5.464201248,1
216,/experiments/exp/Audio_records/dis0/with_leak/output0_66.wav,5.466134573,1
217,/experiments/exp/Audio_records/dis0/with_leak/output0_67.wav,5.468390117,1
218,/experiments/exp/Audio_records/dis0/with_leak/output0_68.wav,5.466779014,1
219,/experiments/exp/Audio_records/dis0/with_leak/output0_69.wav,5.467101235,1
220,/experiments/exp/Audio_records/dis0/with_leak/output0_70.wav,5.463234586,1
221,/experiments/exp/Audio_records/dis0/with_leak/output0_71.wav,5.465490131,1
222,/experiments/exp/Audio_records/dis0/with_leak/output0_72.wav,5.465812352,1
223,/experiments/exp/Audio_records/dis0/with_leak/output0_73.wav,5.460656821,1
224,/experiments/exp/Audio_records/dis0/with_leak/output0_74.wav,5.465812352,1
225,/experiments/exp/Audio_records/dis0/with_leak/output0_75.wav,5.461945703,1
226,/experiments/exp/Audio_records/dis0/with_leak/output0_76.wav,5.464523469,1
227,/experiments/exp/Audio_records/dis0/with_leak/output0_77.wav,5.462590145,1
228,/experiments/exp/Audio_records/dis0/with_leak/output0_78.wav,5.46484569,1
229,/experiments/exp/Audio_records/dis0/with_leak/output0_79.wav,5.461623483,1
230,/experiments/exp/Audio_records/dis0/with_leak/output0_80.wav,5.461945703,1
231,/experiments/exp/Audio_records/dis0/with_leak/output0_81.wav,5.464523469,1
232,/experiments/exp/Audio_records/dis0/with_leak/output0_82.wav,5.467101235,1
233,/experiments/exp/Audio_records/dis0/with_leak/output0_83.wav,5.461623483,1
234,/experiments/exp/Audio_records/dis0/with_leak/output0_84.wav,5.464523469,1
235,/experiments/exp/Audio_records/dis0/with_leak/output0_85.wav,5.455501289,1
236,/experiments/exp/Audio_records/dis0/with_leak/output0_86.wav,5.460656821,1
237,/experiments/exp/Audio_records/dis0/with_leak/output0_87.wav,5.460656821,1
238,/experiments/exp/Audio_records/dis0/with_leak/output0_88.wav,5.459690159,1
239,/experiments/exp/Audio_records/dis0/with_leak/output0_89.wav,5.457434614,1
240,/experiments/exp/Audio_records/dis0/with_leak/output0_90.wav,5.460656821,1
241,/experiments/exp/Audio_records/dis0/with_leak/output0_91.wav,5.459690159,1
242,/experiments/exp/Audio_records/dis0/with_leak/output0_92.wav,5.459367938,1
243,/experiments/exp/Audio_records/dis0/with_leak/output0_93.wav,5.458723496,1
244,/experiments/exp/Audio_records/dis0/with_leak/output0_94.wav,5.459367938,1
245,/experiments/exp/Audio_records/dis0/with_leak/output0_95.wav,5.458723496,1
246,/experiments/exp/Audio_records/dis0/with_leak/output0_96.wav,5.455501289,1
247,/experiments/exp/Audio_records/dis0/with_leak/output0_97.wav,5.459367938,1
248,/experiments/exp/Audio_records/dis0/with_leak/output0_98.wav,5.458079055,1
249,/experiments/exp/Audio_records/dis0/with_leak/output0_99.wav,5.459690159,1
250,/experiments/exp/Audio_records/dis0/with_leak/output0_100.wav,5.456790172,1
251,/experiments/exp/Audio_records/dis0/with_leak/output0_101.wav,5.453245744,1
252,/experiments/exp/Audio_records/dis0/with_leak/output0_102.wav,5.463234586,1
253,/experiments/exp/Audio_records/dis0/with_leak/output0_103.wav,5.458723496,1
254,/experiments/exp/Audio_records/dis0/with_leak/output0_104.wav,5.454212407,1
255,/experiments/exp/Audio_records/dis0/with_leak/output0_105.wav,5.454212407,1
256,/experiments/exp/Audio_records/dis0/with_leak/output0_106.wav,5.458079055,1
257,/experiments/exp/Audio_records/dis0/with_leak/output0_107.wav,5.458079055,1
258,/experiments/exp/Audio_records/dis0/with_leak/output0_108.wav,5.453890186,1
259,/experiments/exp/Audio_records/dis0/with_leak/output0_109.wav,5.450345758,1
260,/experiments/exp/Audio_records/dis0/with_leak/output0_110.wav,5.450345758,1
261,/experiments/exp/Audio_records/dis0/with_leak/output0_111.wav,5.456790172,1
262,/experiments/exp/Audio_records/dis0/with_leak/output0_112.wav,5.45131242,1
263,/experiments/exp/Audio_records/dis0/with_leak/output0_113.wav,5.448090213,1
264,/experiments/exp/Audio_records/dis0/with_leak/output0_114.wav,5.45582351,1
265,/experiments/exp/Audio_records/dis0/with_leak/output0_115.wav,5.452279082,1
266,/experiments/exp/Audio_records/dis0/with_leak/output0_116.wav,5.450023537,1
267,/experiments/exp/Audio_records/dis0/with_leak/output0_117.wav,5.44680133,1
268,/experiments/exp/Audio_records/dis0/with_leak/output0_118.wav,5.44680133,1
269,/experiments/exp/Audio_records/dis0/with_leak/output0_119.wav,5.448090213,1
270,/experiments/exp/Audio_records/dis0/with_leak/output0_120.wav,5.450345758,1
271,/experiments/exp/Audio_records/dis0/with_leak/output0_121.wav,5.446156889,1
272,/experiments/exp/Audio_records/dis0/with_leak/output0_122.wav,5.445834668,1
273,/experiments/exp/Audio_records/dis0/with_leak/output0_123.wav,5.447767993,1
274,/experiments/exp/Audio_records/dis0/with_leak/output0_124.wav,5.454856848,1
275,/experiments/exp/Audio_records/dis0/with_leak/output0_125.wav,5.450023537,1
276,/experiments/exp/Audio_records/dis0/with_leak/output0_126.wav,5.448734655,1
277,/experiments/exp/Audio_records/dis0/with_leak/output0_127.wav,5.44647911,1
278,/experiments/exp/Audio_records/dis0/with_leak/output0_128.wav,5.452923524,1
279,/experiments/exp/Audio_records/dis0/with_leak/output0_129.wav,5.447123551,1
280,/experiments/exp/Audio_records/dis0/with_leak/output0_130.wav,5.448734655,1
281,/experiments/exp/Audio_records/dis0/with_leak/output0_131.wav,5.443901344,1
282,/experiments/exp/Audio_records/dis0/with_leak/output0_132.wav,5.442612461,1
283,/experiments/exp/Audio_records/dis0/with_leak/output0_133.wav,5.447767993,1
284,/experiments/exp/Audio_records/dis0/with_leak/output0_134.wav,5.445834668,1
285,/experiments/exp/Audio_records/dis0/with_leak/output0_135.wav,5.440679137,1
286,/experiments/exp/Audio_records/dis0/with_leak/output0_136.wav,5.446156889,1
287,/experiments/exp/Audio_records/dis0/with_leak/output0_137.wav,5.437134709,1
288,/experiments/exp/Audio_records/dis0/with_leak/output0_138.wav,5.447123551,1
289,/experiments/exp/Audio_records/dis0/with_leak/output0_139.wav,5.441645799,1
290,/experiments/exp/Audio_records/dis0/with_leak/output0_140.wav,5.443901344,1
291,/experiments/exp/Audio_records/dis0/with_leak/output0_141.wav,5.436812489,1
292,/experiments/exp/Audio_records/dis0/with_leak/output0_142.wav,5.44196802,1
293,/experiments/exp/Audio_records/dis0/with_leak/output0_143.wav,5.444545786,1
294,/experiments/exp/Audio_records/dis0/with_leak/output0_144.wav,5.437779151,1
295,/experiments/exp/Audio_records/dis0/with_leak/output0_145.wav,5.43294584,1
296,/experiments/exp/Audio_records/dis0/with_leak/output0_146.wav,5.438745813,1
297,/experiments/exp/Audio_records/dis0/with_leak/output0_147.wav,5.435523606,1
298,/experiments/exp/Audio_records/dis0/with_leak/output0_148.wav,5.443256903,1
299,/experiments/exp/Audio_records/dis0/with_leak/output0_149.wav,5.438101372,1
300,/experiments/exp/Audio_records/dis20/without_leak/output0_0.wav,0.124359783,0
301,/experiments/exp/Audio_records/dis20/without_leak/output0_1.wav,0.124682004,0
302,/experiments/exp/Audio_records/dis20/without_leak/output0_2.wav,0.124037563,0
303,/experiments/exp/Audio_records/dis20/without_leak/output0_3.wav,0.124037563,0
304,/experiments/exp/Audio_records/dis20/without_leak/output0_4.wav,0.121782018,0
305,/experiments/exp/Audio_records/dis20/without_leak/output0_5.wav,0.12274868,0
306,/experiments/exp/Audio_records/dis20/without_leak/output0_6.wav,0.126615328,0
307,/experiments/exp/Audio_records/dis20/without_leak/output0_7.wav,0.11823759,0
308,/experiments/exp/Audio_records/dis20/without_leak/output0_8.wav,0.12274868,0
309,/experiments/exp/Audio_records/dis20/without_leak/output0_9.wav,0.121782018,0
310,/experiments/exp/Audio_records/dis20/without_leak/output0_10.wav,0.12758199,0
311,/experiments/exp/Audio_records/dis20/without_leak/output0_11.wav,0.1230709,0
312,/experiments/exp/Audio_records/dis20/without_leak/output0_12.wav,0.124359783,0
313,/experiments/exp/Audio_records/dis20/without_leak/output0_13.wav,0.125648666,0
314,/experiments/exp/Audio_records/dis20/without_leak/output0_14.wav,0.129837535,0
315,/experiments/exp/Audio_records/dis20/without_leak/output0_15.wav,0.122426459,0
316,/experiments/exp/Audio_records/dis20/without_leak/output0_16.wav,0.120815356,0
317,/experiments/exp/Audio_records/dis20/without_leak/output0_17.wav,0.1230709,0
318,/experiments/exp/Audio_records/dis20/without_leak/output0_18.wav,0.124682004,0
319,/experiments/exp/Audio_records/dis20/without_leak/output0_19.wav,0.122104238,0
320,/experiments/exp/Audio_records/dis20/without_leak/output0_20.wav,0.120815356,0
321,/experiments/exp/Audio_records/dis20/without_leak/output0_21.wav,0.125326445,0
322,/experiments/exp/Audio_records/dis20/without_leak/output0_22.wav,0.125326445,0
323,/experiments/exp/Audio_records/dis20/without_leak/output0_23.wav,0.124682004,0
324,/experiments/exp/Audio_records/dis20/without_leak/output0_24.wav,0.1230709,0
325,/experiments/exp/Audio_records/dis20/without_leak/output0_25.wav,0.124037563,0
326,/experiments/exp/Audio_records/dis20/without_leak/output0_26.wav,0.118559811,0
327,/experiments/exp/Audio_records/dis20/without_leak/output0_27.wav,0.128548652,0
328,/experiments/exp/Audio_records/dis20/without_leak/output0_28.wav,0.126615328,0
329,/experiments/exp/Audio_records/dis20/without_leak/output0_29.wav,0.124359783,0
330,/experiments/exp/Audio_records/dis20/without_leak/output0_30.wav,0.1230709,0
331,/experiments/exp/Audio_records/dis20/without_leak/output0_31.wav,0.118559811,0
332,/experiments/exp/Audio_records/dis20/without_leak/output0_32.wav,0.124682004,0
333,/experiments/exp/Audio_records/dis20/without_leak/output0_33.wav,0.121782018,0
334,/experiments/exp/Audio_records/dis20/without_leak/output0_34.wav,0.123715342,0
335,/experiments/exp/Audio_records/dis20/without_leak/output0_35.wav,0.125326445,0
336,/experiments/exp/Audio_records/dis20/without_leak/output0_36.wav,0.124037563,0
337,/experiments/exp/Audio_records/dis20/without_leak/output0_37.wav,0.123715342,0
338,/experiments/exp/Audio_records/dis20/without_leak/output0_38.wav,0.121459797,0
339,/experiments/exp/Audio_records/dis20/without_leak/output0_39.wav,0.128548652,0
