,realtive_path,flow_rate,Y
49,/experiments/exp2/Audio_records/training/dis0/output0_49.wav,5.447123551,0
50,/experiments/exp2/Audio_records/training/dis0/output0_50.wav,5.444868006,0
51,/experiments/exp2/Audio_records/training/dis0/output0_51.wav,5.444868006,0
52,/experiments/exp2/Audio_records/training/dis0/output0_52.wav,5.445834668,0
53,/experiments/exp2/Audio_records/training/dis0/output0_53.wav,5.448412434,0
54,/experiments/exp2/Audio_records/training/dis0/output0_54.wav,5.446156889,0
55,/experiments/exp2/Audio_records/training/dis0/output0_55.wav,5.441001358,0
56,/experiments/exp2/Audio_records/training/dis0/output0_56.wav,5.440679137,0
57,/experiments/exp2/Audio_records/training/dis0/output0_57.wav,5.440679137,0
58,/experiments/exp2/Audio_records/training/dis0/output0_58.wav,5.439712475,0
59,/experiments/exp2/Audio_records/training/dis0/output0_59.wav,5.442612461,0
60,/experiments/exp2/Audio_records/training/dis0/output0_60.wav,5.446156889,0
61,/experiments/exp2/Audio_records/training/dis0/output0_61.wav,5.441323579,0
62,/experiments/exp2/Audio_records/training/dis0/output0_62.wav,5.445190227,0
63,/experiments/exp2/Audio_records/training/dis0/output0_63.wav,5.443901344,0
64,/experiments/exp2/Audio_records/training/dis0/output0_64.wav,5.44680133,0
65,/experiments/exp2/Audio_records/training/dis0/output0_65.wav,5.44647911,0
66,/experiments/exp2/Audio_records/training/dis0/output0_66.wav,5.440034696,0
67,/experiments/exp2/Audio_records/training/dis0/output0_67.wav,5.439068034,0
68,/experiments/exp2/Audio_records/training/dis0/output0_68.wav,5.44196802,0
69,/experiments/exp2/Audio_records/training/dis0/output0_69.wav,5.442934682,0
70,/experiments/exp2/Audio_records/training/dis0/output0_70.wav,5.445190227,0
71,/experiments/exp2/Audio_records/training/dis0/output0_71.wav,5.445512448,0
72,/experiments/exp2/Audio_records/training/dis0/output0_72.wav,5.436812489,0
73,/experiments/exp2/Audio_records/training/dis0/output0_73.wav,5.442612461,0
74,/experiments/exp2/Audio_records/training/dis0/output0_74.wav,5.436812489,0
75,/experiments/exp2/Audio_records/training/dis0/output0_75.wav,5.442612461,0
76,/experiments/exp2/Audio_records/training/dis0/output0_76.wav,5.443901344,0
77,/experiments/exp2/Audio_records/training/dis0/output0_77.wav,5.435845827,0
78,/experiments/exp2/Audio_records/training/dis0/output0_78.wav,5.436812489,0
79,/experiments/exp2/Audio_records/training/dis0/output0_79.wav,5.43745693,0
80,/experiments/exp2/Audio_records/training/dis0/output0_80.wav,5.435201385,0
81,/experiments/exp2/Audio_records/training/dis0/output0_81.wav,5.441001358,0
82,/experiments/exp2/Audio_records/training/dis0/output0_82.wav,5.434879165,0
83,/experiments/exp2/Audio_records/training/dis0/output0_83.wav,5.436812489,0
84,/experiments/exp2/Audio_records/training/dis0/output0_84.wav,5.438101372,0
85,/experiments/exp2/Audio_records/training/dis0/output0_85.wav,5.441001358,0
86,/experiments/exp2/Audio_records/training/dis0/output0_86.wav,5.437134709,0
87,/experiments/exp2/Audio_records/training/dis0/output0_87.wav,5.437779151,0
88,/experiments/exp2/Audio_records/training/dis0/output0_88.wav,5.431656957,0
89,/experiments/exp2/Audio_records/training/dis0/output0_89.wav,5.431656957,0
90,/experiments/exp2/Audio_records/training/dis0/output0_90.wav,5.436812489,0
91,/experiments/exp2/Audio_records/training/dis0/output0_91.wav,5.431656957,0
92,/experiments/exp2/Audio_records/training/dis0/output0_92.wav,5.433268061,0
93,/experiments/exp2/Audio_records/training/dis0/output0_93.wav,5.431656957,0
94,/experiments/exp2/Audio_records/training/dis0/output0_94.wav,5.436168047,0
95,/experiments/exp2/Audio_records/training/dis0/output0_95.wav,5.431979178,0
96,/experiments/exp2/Audio_records/training/dis0/output0_96.wav,5.43294584,0
97,/experiments/exp2/Audio_records/training/dis0/output0_97.wav,5.430368075,0
98,/experiments/exp2/Audio_records/training/dis0/output0_98.wav,5.429079192,0
99,/experiments/exp2/Audio_records/training/dis0/output0_99.wav,5.431012516,0
100,/experiments/exp2/Audio_records/training/dis0/output0_100.wav,5.43294584,0
101,/experiments/exp2/Audio_records/training/dis0/output0_101.wav,5.427145868,0
102,/experiments/exp2/Audio_records/training/dis0/output0_102.wav,5.431656957,0
103,/experiments/exp2/Audio_records/training/dis0/output0_103.wav,5.431979178,0
104,/experiments/exp2/Audio_records/training/dis0/output0_104.wav,5.424890323,0
105,/experiments/exp2/Audio_records/training/dis0/output0_105.wav,5.430368075,0
106,/experiments/exp2/Audio_records/training/dis0/output0_106.wav,5.42843475,0
107,/experiments/exp2/Audio_records/training/dis0/output0_107.wav,5.427145868,0
108,/experiments/exp2/Audio_records/training/dis0/output0_108.wav,5.432301399,0
109,/experiments/exp2/Audio_records/training/dis0/output0_109.wav,5.42843475,0
110,/experiments/exp2/Audio_records/training/dis0/output0_110.wav,5.42843475,0
111,/experiments/exp2/Audio_records/training/dis0/output0_111.wav,5.427468088,0
112,/experiments/exp2/Audio_records/training/dis0/output0_112.wav,5.432301399,0
113,/experiments/exp2/Audio_records/training/dis0/output0_113.wav,5.431656957,0
114,/experiments/exp2/Audio_records/training/dis0/output0_114.wav,5.429723633,0
115,/experiments/exp2/Audio_records/training/dis0/output0_115.wav,5.425534764,0
116,/experiments/exp2/Audio_records/training/dis0/output0_116.wav,5.426823647,0
117,/experiments/exp2/Audio_records/training/dis0/output0_117.wav,5.425212543,0
118,/experiments/exp2/Audio_records/training/dis0/output0_118.wav,5.421345895,0
119,/experiments/exp2/Audio_records/training/dis0/output0_119.wav,5.421668116,0
120,/experiments/exp2/Audio_records/training/dis0/output0_120.wav,5.421990336,0
121,/experiments/exp2/Audio_records/training/dis0/output0_121.wav,5.421023674,0
122,/experiments/exp2/Audio_records/training/dis0/output0_122.wav,5.424890323,0
123,/experiments/exp2/Audio_records/training/dis0/output0_123.wav,5.42360144,0
124,/experiments/exp2/Audio_records/training/dis0/output0_124.wav,5.425534764,0
125,/experiments/exp2/Audio_records/training/dis0/output0_125.wav,5.423279219,0
126,/experiments/exp2/Audio_records/training/dis0/output0_126.wav,5.423923661,0
127,/experiments/exp2/Audio_records/training/dis0/output0_127.wav,5.41909035,0
128,/experiments/exp2/Audio_records/training/dis0/output0_128.wav,5.420379233,0
129,/experiments/exp2/Audio_records/training/dis0/output0_129.wav,5.421345895,0
130,/experiments/exp2/Audio_records/training/dis0/output0_130.wav,5.419412571,0
131,/experiments/exp2/Audio_records/training/dis0/output0_131.wav,5.42360144,0
132,/experiments/exp2/Audio_records/training/dis0/output0_132.wav,5.421345895,0
133,/experiments/exp2/Audio_records/training/dis0/output0_133.wav,5.417157026,0
134,/experiments/exp2/Audio_records/training/dis0/output0_134.wav,5.420057012,0
135,/experiments/exp2/Audio_records/training/dis0/output0_135.wav,5.421023674,0
136,/experiments/exp2/Audio_records/training/dis0/output0_136.wav,5.415223702,0
137,/experiments/exp2/Audio_records/training/dis0/output0_137.wav,5.417479247,0
138,/experiments/exp2/Audio_records/training/dis0/output0_138.wav,5.420057012,0
139,/experiments/exp2/Audio_records/training/dis0/output0_139.wav,5.422634778,0
140,/experiments/exp2/Audio_records/training/dis0/output0_140.wav,5.421345895,0
141,/experiments/exp2/Audio_records/training/dis0/output0_141.wav,5.420057012,0
142,/experiments/exp2/Audio_records/training/dis0/output0_142.wav,5.417479247,0
143,/experiments/exp2/Audio_records/training/dis0/output0_143.wav,5.416190364,0
144,/experiments/exp2/Audio_records/training/dis0/output0_144.wav,5.415868143,0
145,/experiments/exp2/Audio_records/training/dis0/output0_145.wav,5.412001495,0
146,/experiments/exp2/Audio_records/training/dis0/output0_146.wav,5.414901481,0
147,/experiments/exp2/Audio_records/training/dis0/output0_147.wav,5.412645936,0
148,/experiments/exp2/Audio_records/training/dis0/output0_148.wav,5.416512585,0
149,/experiments/exp2/Audio_records/training/dis0/output0_149.wav,5.418123688,0
150,/experiments/exp2/Audio_records/training/dis10/output0_0.wav,4.526861228,10
151,/experiments/exp2/Audio_records/training/dis10/output0_1.wav,4.804615472,10
152,/experiments/exp2/Audio_records/training/dis10/output0_2.wav,4.970881354,10
153,/experiments/exp2/Audio_records/training/dis10/output0_3.wav,5.07463642,10
154,/experiments/exp2/Audio_records/training/dis10/output0_4.wav,5.141336105,10
155,/experiments/exp2/Audio_records/training/dis10/output0_5.wav,5.188380328,10
156,/experiments/exp2/Audio_records/training/dis10/output0_6.wav,5.21222466,10
157,/experiments/exp2/Audio_records/training/dis10/output0_7.wav,5.238002316,10
158,/experiments/exp2/Audio_records/training/dis10/output0_8.wav,5.255080013,10
159,/experiments/exp2/Audio_records/training/dis10/output0_9.wav,5.265391076,10
160,/experiments/exp2/Audio_records/training/dis10/output0_10.wav,5.27183549,10
161,/experiments/exp2/Audio_records/training/dis10/output0_11.wav,5.278924345,10
162,/experiments/exp2/Audio_records/training/dis10/output0_12.wav,5.287624304,10
163,/experiments/exp2/Audio_records/training/dis10/output0_13.wav,5.295357601,10
164,/experiments/exp2/Audio_records/training/dis10/output0_14.wav,5.296324263,10
165,/experiments/exp2/Audio_records/training/dis10/output0_15.wav,5.299224249,10
166,/experiments/exp2/Audio_records/training/dis10/output0_16.wav,5.307601987,10
167,/experiments/exp2/Audio_records/training/dis10/output0_17.wav,5.309213091,10
168,/experiments/exp2/Audio_records/training/dis10/output0_18.wav,5.312435298,10
169,/experiments/exp2/Audio_records/training/dis10/output0_19.wav,5.316301946,10
170,/experiments/exp2/Audio_records/training/dis10/output0_20.wav,5.32274636,10
171,/experiments/exp2/Audio_records/training/dis10/output0_21.wav,5.319201933,10
172,/experiments/exp2/Audio_records/training/dis10/output0_22.wav,5.319846374,10
173,/experiments/exp2/Audio_records/training/dis10/output0_23.wav,5.324679685,10
174,/experiments/exp2/Audio_records/training/dis10/output0_24.wav,5.329512995,10
175,/experiments/exp2/Audio_records/training/dis10/output0_25.wav,5.334346306,10
176,/experiments/exp2/Audio_records/training/dis10/output0_26.wav,5.334024085,10
177,/experiments/exp2/Audio_records/training/dis10/output0_27.wav,5.334346306,10
178,/experiments/exp2/Audio_records/training/dis10/output0_28.wav,5.331446319,10
179,/experiments/exp2/Audio_records/training/dis10/output0_29.wav,5.330157437,10
180,/experiments/exp2/Audio_records/training/dis10/output0_30.wav,5.339824058,10
181,/experiments/exp2/Audio_records/training/dis10/output0_31.wav,5.339179616,10
182,/experiments/exp2/Audio_records/training/dis10/output0_32.wav,5.332090761,10
183,/experiments/exp2/Audio_records/training/dis10/output0_33.wav,5.332735202,10
184,/experiments/exp2/Audio_records/training/dis10/output0_34.wav,5.336924071,10
185,/experiments/exp2/Audio_records/training/dis10/output0_35.wav,5.337568513,10
186,/experiments/exp2/Audio_records/training/dis10/output0_36.wav,5.337246292,10
187,/experiments/exp2/Audio_records/training/dis10/output0_37.wav,5.342724044,10
188,/experiments/exp2/Audio_records/training/dis10/output0_38.wav,5.342079602,10
189,/experiments/exp2/Audio_records/training/dis10/output0_39.wav,5.343368485,10
190,/experiments/exp2/Audio_records/training/dis10/output0_40.wav,5.343368485,10
191,/experiments/exp2/Audio_records/training/dis10/output0_41.wav,5.343046265,10
192,/experiments/exp2/Audio_records/training/dis10/output0_42.wav,5.338857395,10
193,/experiments/exp2/Audio_records/training/dis10/output0_43.wav,5.347235134,10
194,/experiments/exp2/Audio_records/training/dis10/output0_44.wav,5.340146278,10
195,/experiments/exp2/Audio_records/training/dis10/output0_45.wav,5.343368485,10
196,/experiments/exp2/Audio_records/training/dis10/output0_46.wav,5.347879575,10
197,/experiments/exp2/Audio_records/training/dis10/output0_47.wav,5.347879575,10
198,/experiments/exp2/Audio_records/training/dis10/output0_48.wav,5.349812899,10
199,/experiments/exp2/Audio_records/training/dis10/output0_49.wav,5.340146278,10
200,/experiments/exp2/Audio_records/training/dis10/output0_50.wav,5.349168458,10
201,/experiments/exp2/Audio_records/training/dis10/output0_51.wav,5.347879575,10
202,/experiments/exp2/Audio_records/training/dis10/output0_52.wav,5.349168458,10
203,/experiments/exp2/Audio_records/training/dis10/output0_53.wav,5.349812899,10
204,/experiments/exp2/Audio_records/training/dis10/output0_54.wav,5.342079602,10
205,/experiments/exp2/Audio_records/training/dis10/output0_55.wav,5.343368485,10
206,/experiments/exp2/Audio_records/training/dis10/output0_56.wav,5.345946251,10
207,/experiments/exp2/Audio_records/training/dis10/output0_57.wav,5.346268472,10
208,/experiments/exp2/Audio_records/training/dis10/output0_58.wav,5.344012927,10
209,/experiments/exp2/Audio_records/training/dis10/output0_59.wav,5.350457341,10
210,/experiments/exp2/Audio_records/training/dis10/output0_60.wav,5.351101782,10
211,/experiments/exp2/Audio_records/training/dis10/output0_61.wav,5.346268472,10
212,/experiments/exp2/Audio_records/training/dis10/output0_62.wav,5.351101782,10
213,/experiments/exp2/Audio_records/training/dis10/output0_63.wav,5.349168458,10
214,/experiments/exp2/Audio_records/training/dis10/output0_64.wav,5.351424003,10
215,/experiments/exp2/Audio_records/training/dis10/output0_65.wav,5.347879575,10
216,/experiments/exp2/Audio_records/training/dis10/output0_66.wav,5.350457341,10
217,/experiments/exp2/Audio_records/training/dis10/output0_67.wav,5.350779561,10
218,/experiments/exp2/Audio_records/training/dis10/output0_68.wav,5.349490679,10
219,/experiments/exp2/Audio_records/training/dis10/output0_69.wav,5.348846237,10
220,/experiments/exp2/Audio_records/training/dis10/output0_70.wav,5.34562403,10
221,/experiments/exp2/Audio_records/training/dis10/output0_71.wav,5.349168458,10
222,/experiments/exp2/Audio_records/training/dis10/output0_72.wav,5.344979589,10
223,/experiments/exp2/Audio_records/training/dis10/output0_73.wav,5.349490679,10
224,/experiments/exp2/Audio_records/training/dis10/output0_74.wav,5.353035106,10
225,/experiments/exp2/Audio_records/training/dis10/output0_75.wav,5.347879575,10
226,/experiments/exp2/Audio_records/training/dis10/output0_76.wav,5.348524017,10
227,/experiments/exp2/Audio_records/training/dis10/output0_77.wav,5.349168458,10
228,/experiments/exp2/Audio_records/training/dis10/output0_78.wav,5.348524017,10
229,/experiments/exp2/Audio_records/training/dis10/output0_79.wav,5.350457341,10
230,/experiments/exp2/Audio_records/training/dis10/output0_80.wav,5.34562403,10
231,/experiments/exp2/Audio_records/training/dis10/output0_81.wav,5.344335147,10
232,/experiments/exp2/Audio_records/training/dis10/output0_82.wav,5.352390665,10
233,/experiments/exp2/Audio_records/training/dis10/output0_83.wav,5.351101782,10
234,/experiments/exp2/Audio_records/training/dis10/output0_84.wav,5.349812899,10
235,/experiments/exp2/Audio_records/training/dis10/output0_85.wav,5.349490679,10
236,/experiments/exp2/Audio_records/training/dis10/output0_86.wav,5.350779561,10
237,/experiments/exp2/Audio_records/training/dis10/output0_87.wav,5.349168458,10
238,/experiments/exp2/Audio_records/training/dis10/output0_88.wav,5.348524017,10
239,/experiments/exp2/Audio_records/training/dis10/output0_89.wav,5.352068444,10
240,/experiments/exp2/Audio_records/training/dis10/output0_90.wav,5.353035106,10
241,/experiments/exp2/Audio_records/training/dis10/output0_91.wav,5.350457341,10
242,/experiments/exp2/Audio_records/training/dis10/output0_92.wav,5.346268472,10
243,/experiments/exp2/Audio_records/training/dis10/output0_93.wav,5.353679548,10
244,/experiments/exp2/Audio_records/training/dis10/output0_94.wav,5.352390665,10
245,/experiments/exp2/Audio_records/training/dis10/output0_95.wav,5.349168458,10
246,/experiments/exp2/Audio_records/training/dis10/output0_96.wav,5.350457341,10
247,/experiments/exp2/Audio_records/training/dis10/output0_97.wav,5.353679548,10
248,/experiments/exp2/Audio_records/training/dis10/output0_98.wav,5.353679548,10
249,/experiments/exp2/Audio_records/training/dis10/output0_99.wav,5.353357327,10
250,/experiments/exp2/Audio_records/training/dis10/output0_100.wav,5.351746224,10
251,/experiments/exp2/Audio_records/training/dis10/output0_101.wav,5.352390665,10
252,/experiments/exp2/Audio_records/training/dis10/output0_102.wav,5.347879575,10
253,/experiments/exp2/Audio_records/training/dis10/output0_103.wav,5.351101782,10
254,/experiments/exp2/Audio_records/training/dis10/output0_104.wav,5.348524017,10
255,/experiments/exp2/Audio_records/training/dis10/output0_105.wav,5.351746224,10
256,/experiments/exp2/Audio_records/training/dis10/output0_106.wav,5.350457341,10
257,/experiments/exp2/Audio_records/training/dis10/output0_107.wav,5.348846237,10
258,/experiments/exp2/Audio_records/training/dis10/output0_108.wav,5.355290651,10
259,/experiments/exp2/Audio_records/training/dis10/output0_109.wav,5.351101782,10
260,/experiments/exp2/Audio_records/training/dis10/output0_110.wav,5.35013512,10
261,/experiments/exp2/Audio_records/training/dis10/output0_111.wav,5.351101782,10
262,/experiments/exp2/Audio_records/training/dis10/output0_112.wav,5.354968431,10
263,/experiments/exp2/Audio_records/training/dis10/output0_113.wav,5.354001768,10
264,/experiments/exp2/Audio_records/training/dis10/output0_114.wav,5.352390665,10
265,/experiments/exp2/Audio_records/training/dis10/output0_115.wav,5.357223975,10
266,/experiments/exp2/Audio_records/training/dis10/output0_116.wav,5.353679548,10
267,/experiments/exp2/Audio_records/training/dis10/output0_117.wav,5.352068444,10
268,/experiments/exp2/Audio_records/training/dis10/output0_118.wav,5.348201796,10
269,/experiments/exp2/Audio_records/training/dis10/output0_119.wav,5.353357327,10
270,/experiments/exp2/Audio_records/training/dis10/output0_120.wav,5.352712886,10
271,/experiments/exp2/Audio_records/training/dis10/output0_121.wav,5.354323989,10
272,/experiments/exp2/Audio_records/training/dis10/output0_122.wav,5.353679548,10
273,/experiments/exp2/Audio_records/training/dis10/output0_123.wav,5.354968431,10
274,/experiments/exp2/Audio_records/training/dis10/output0_124.wav,5.353035106,10
275,/experiments/exp2/Audio_records/training/dis10/output0_125.wav,5.353035106,10
276,/experiments/exp2/Audio_records/training/dis10/output0_126.wav,5.353357327,10
277,/experiments/exp2/Audio_records/training/dis10/output0_127.wav,5.351101782,10
278,/experiments/exp2/Audio_records/training/dis10/output0_128.wav,5.350457341,10
279,/experiments/exp2/Audio_records/training/dis10/output0_129.wav,5.353357327,10
280,/experiments/exp2/Audio_records/training/dis10/output0_130.wav,5.353357327,10
281,/experiments/exp2/Audio_records/training/dis10/output0_131.wav,5.353679548,10
282,/experiments/exp2/Audio_records/training/dis10/output0_132.wav,5.354323989,10
283,/experiments/exp2/Audio_records/training/dis10/output0_133.wav,5.351746224,10
284,/experiments/exp2/Audio_records/training/dis10/output0_134.wav,5.353035106,10
285,/experiments/exp2/Audio_records/training/dis10/output0_135.wav,5.353035106,10
286,/experiments/exp2/Audio_records/training/dis10/output0_136.wav,5.35464621,10
287,/experiments/exp2/Audio_records/training/dis10/output0_137.wav,5.35013512,10
288,/experiments/exp2/Audio_records/training/dis10/output0_138.wav,5.352068444,10
289,/experiments/exp2/Audio_records/training/dis10/output0_139.wav,5.350779561,10
290,/experiments/exp2/Audio_records/training/dis10/output0_140.wav,5.357546196,10
291,/experiments/exp2/Audio_records/training/dis10/output0_141.wav,5.353035106,10
292,/experiments/exp2/Audio_records/training/dis10/output0_142.wav,5.351101782,10
293,/experiments/exp2/Audio_records/training/dis10/output0_143.wav,5.353679548,10
294,/experiments/exp2/Audio_records/training/dis10/output0_144.wav,5.351746224,10
295,/experiments/exp2/Audio_records/training/dis10/output0_145.wav,5.355935093,10
296,/experiments/exp2/Audio_records/training/dis10/output0_146.wav,5.354323989,10
297,/experiments/exp2/Audio_records/training/dis10/output0_147.wav,5.356901755,10
298,/experiments/exp2/Audio_records/training/dis10/output0_148.wav,5.354968431,10
299,/experiments/exp2/Audio_records/training/dis10/output0_149.wav,5.355612872,10
300,/experiments/exp2/Audio_records/training/dis15/output0_0.wav,4.567138815,15
301,/experiments/exp2/Audio_records/training/dis15/output0_1.wav,4.844570839,15
302,/experiments/exp2/Audio_records/training/dis15/output0_2.wav,5.011803383,15
303,/experiments/exp2/Audio_records/training/dis15/output0_3.wav,5.112014022,15
304,/experiments/exp2/Audio_records/training/dis15/output0_4.wav,5.178391486,15
305,/experiments/exp2/Audio_records/training/dis15/output0_5.wav,5.221891281,15
306,/experiments/exp2/Audio_records/training/dis15/output0_6.wav,5.247991158,15
307,/experiments/exp2/Audio_records/training/dis15/output0_7.wav,5.266035517,15
308,/experiments/exp2/Audio_records/training/dis15/output0_8.wav,5.284724318,15
309,/experiments/exp2/Audio_records/training/dis15/output0_9.wav,5.29503538,15
310,/experiments/exp2/Audio_records/training/dis15/output0_10.wav,5.300190911,15
311,/experiments/exp2/Audio_records/training/dis15/output0_11.wav,5.303413118,15
312,/experiments/exp2/Audio_records/training/dis15/output0_12.wav,5.310824194,15
313,/experiments/exp2/Audio_records/training/dis15/output0_13.wav,5.316301946,15
314,/experiments/exp2/Audio_records/training/dis15/output0_14.wav,5.329190774,15
315,/experiments/exp2/Audio_records/training/dis15/output0_15.wav,5.333379644,15
316,/experiments/exp2/Audio_records/training/dis15/output0_16.wav,5.334346306,15
317,/experiments/exp2/Audio_records/training/dis15/output0_17.wav,5.333379644,15
318,/experiments/exp2/Audio_records/training/dis15/output0_18.wav,5.342401823,15
319,/experiments/exp2/Audio_records/training/dis15/output0_19.wav,5.339824058,15
320,/experiments/exp2/Audio_records/training/dis15/output0_20.wav,5.337568513,15
321,/experiments/exp2/Audio_records/training/dis15/output0_21.wav,5.346590692,15
322,/experiments/exp2/Audio_records/training/dis15/output0_22.wav,5.342724044,15
323,/experiments/exp2/Audio_records/training/dis15/output0_23.wav,5.349812899,15
324,/experiments/exp2/Audio_records/training/dis15/output0_24.wav,5.35013512,15
325,/experiments/exp2/Audio_records/training/dis15/output0_25.wav,5.351424003,15
326,/experiments/exp2/Audio_records/training/dis15/output0_26.wav,5.355612872,15
327,/experiments/exp2/Audio_records/training/dis15/output0_27.wav,5.356901755,15
328,/experiments/exp2/Audio_records/training/dis15/output0_28.wav,5.355612872,15
329,/experiments/exp2/Audio_records/training/dis15/output0_29.wav,5.351424003,15
330,/experiments/exp2/Audio_records/training/dis15/output0_30.wav,5.354001768,15
331,/experiments/exp2/Audio_records/training/dis15/output0_31.wav,5.3591573,15
332,/experiments/exp2/Audio_records/training/dis15/output0_32.wav,5.354323989,15
333,/experiments/exp2/Audio_records/training/dis15/output0_33.wav,5.361412845,15
334,/experiments/exp2/Audio_records/training/dis15/output0_34.wav,5.364312831,15
335,/experiments/exp2/Audio_records/training/dis15/output0_35.wav,5.363346169,15
336,/experiments/exp2/Audio_records/training/dis15/output0_36.wav,5.364312831,15
337,/experiments/exp2/Audio_records/training/dis15/output0_37.wav,5.357546196,15
338,/experiments/exp2/Audio_records/training/dis15/output0_38.wav,5.367535038,15
339,/experiments/exp2/Audio_records/training/dis15/output0_39.wav,5.364635052,15
340,/experiments/exp2/Audio_records/training/dis15/output0_40.wav,5.362701727,15
341,/experiments/exp2/Audio_records/training/dis15/output0_41.wav,5.3685017,15
342,/experiments/exp2/Audio_records/training/dis15/output0_42.wav,5.368179479,15
343,/experiments/exp2/Audio_records/training/dis15/output0_43.wav,5.36399061,15
344,/experiments/exp2/Audio_records/training/dis15/output0_44.wav,5.360446182,15
345,/experiments/exp2/Audio_records/training/dis15/output0_45.wav,5.36399061,15
346,/experiments/exp2/Audio_records/training/dis15/output0_46.wav,5.369146141,15
347,/experiments/exp2/Audio_records/training/dis15/output0_47.wav,5.369146141,15
348,/experiments/exp2/Audio_records/training/dis15/output0_48.wav,5.364312831,15
349,/experiments/exp2/Audio_records/training/dis15/output0_49.wav,5.361090624,15
350,/experiments/exp2/Audio_records/training/dis15/output0_50.wav,5.363668389,15
351,/experiments/exp2/Audio_records/training/dis15/output0_51.wav,5.368179479,15
352,/experiments/exp2/Audio_records/training/dis15/output0_52.wav,5.362701727,15
353,/experiments/exp2/Audio_records/training/dis15/output0_53.wav,5.361412845,15
354,/experiments/exp2/Audio_records/training/dis15/output0_54.wav,5.368179479,15
355,/experiments/exp2/Audio_records/training/dis15/output0_55.wav,5.370112804,15
356,/experiments/exp2/Audio_records/training/dis15/output0_56.wav,5.3685017,15
357,/experiments/exp2/Audio_records/training/dis15/output0_57.wav,5.364957272,15
